TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0046872", "metal ion binding", 23.4871908127208, null, null, 3.62889956442061, -11.7680036553693, 0.968740652294122, 0.47857463, 8270, True
"GO:0071837", "HMG box domain binding", 0.0772968197879859, 5.50384008331867, -2.30061044900777, 1.17609125905568, -4.72954774683926, 0.967570652241264, 0.01179935, null, False
"GO:0070742", "C2H2 zinc finger domain binding", 0.0828180212014134, null, null, 1.20411998265592, -3.07474114712093, 0.967514830158296, 0.44145078, 71837, True
"GO:0070412", "R-SMAD binding", 0.126987632508834, 3.86058164477335, 3.72966363366576, 1.38021124171161, -3.30300295277221, 0.950043654130871, 0.01237734, null, False
"GO:0070410", "co-SMAD binding", 0.0662544169611307, null, null, 1.11394335230684, -2.54582047753454, 0.950577702791923, 0.77367405, 70412, True
"GO:0043425", "bHLH transcription factor binding", 0.149072438162544, 1.33601163873707, 5.72829359543493, 1.44715803134222, -10.8904608293677, 0.863301321486895, 0.01257631, null, False
"GO:0001223", "transcription coactivator binding", 0.176678445229682, null, null, 1.51851393987789, -5.93618191470437, 0.868578360568281, 0.52267594, 43425, True
"GO:0061629", "RNA polymerase II-specific DNA-binding transcription factor binding", 1.65636042402827, null, null, 2.47856649559384, -9.34762428642889, 0.837102319574635, 0.70543911, 43425, True
"GO:0016922", "nuclear receptor binding", 0.800574204946996, null, null, 2.16435285578444, -2.39438237059455, 0.845504506574805, 0.83825175, 43425, True
"GO:0140297", "DNA-binding transcription factor binding", 2.18087455830389, null, null, 2.59769518592551, -4.87505727022708, 0.841623429473812, 0.84719535, 43425, True
"GO:0008013", "beta-catenin binding", 0.47482332155477, 0.9245431434472, -3.88318494993849, 1.93951925261862, -5.94361237487945, 0.988363764356065, 0.01422902, null, False
"GO:0042826", "histone deacetylase binding", 0.67910777385159, -2.08079325786299, -7.87445069350395, 2.09342168516224, -7.15390069525887, 0.971091505601173, 0.01483102, null, False
"GO:0046982", "protein heterodimerization activity", 1.67844522968198, -5.14403078967514, 5.41228918208494, 2.48429983934679, -4.42125178130946, 0.949544255251685, 0.01660775, null, False
"GO:0042803", "protein homodimerization activity", 3.74337455830389, null, null, 2.8318697742805, -2.75348947219269, 0.948305277551497, 0.7355771, 46982, True
"GO:0046983", "protein dimerization activity", 5.6481890459364, -0.834440369695492, 2.98559780365572, 3.01029995663981, -11.9546740066327, 0.984755601437903, 0.01978667, null, False
"GO:0003707", "steroid hormone receptor activity", 0.132508833922261, 5.48740158882308, 0.926957248922218, 1.39794000867204, -6.93903905138515, 0.972229989199824, 0.03397418, null, False
"GO:0005496", "steroid binding", 0.552120141342756, -6.98471751526116, 1.95004198012018, 2.00432137378264, -3.80629274124521, 0.901577873751329, 0.13288975, null, False
"GO:0031490", "chromatin DNA binding", 0.563162544169611, -7.30430864113992, -1.63774387965024, 2.01283722470517, -7.46066115192308, 0.769406919543169, 0.3080311, null, False
"GO:1990841", "promoter-specific chromatin binding", 0.342314487632509, null, null, 1.79934054945358, -5.19678225725376, 0.964262167199661, 0.61641512, 31490, True
"GO:0003677", "DNA binding", 13.7477915194346, -6.65932723476472, -0.720140127725146, 3.39637372753651, -32.7521462015755, 0.77351801149164, 0.33047853, null, False
"GO:0035035", "histone acetyltransferase binding", 0.138030035335689, -2.91697979384012, -7.92369209816501, 1.41497334797082, -5.78810244444048, 0.972733235410676, 0.33444105, null, False
"GO:0000979", "RNA polymerase II core promoter sequence-specific DNA binding", 0.104902826855124, -7.07358242762841, -3.07697787451487, 1.30102999566398, -4.22254845166219, 0.792039344158629, 0.36545898, null, False
"GO:0035497", "cAMP response element binding", 0.088339222614841, -6.15757951769809, -3.1986121546135, 1.23044892137827, -2.54582047753454, 0.79206621573584, 0.39025323, null, False
