TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0006357", "regulation of transcription by RNA polymerase II", 14.2800610548929, null, null, 3.40260524191991, -239.66893446758, 0.865223292174862, 0.43234963, 51091, True
"GO:0045944", "positive regulation of transcription by RNA polymerase II", 6.57470744530499, null, null, 3.06595298031387, -126.916558537256, 0.847515930116201, 0.57145089, 51091, True
"GO:0000122", "negative regulation of transcription by RNA polymerase II", 5.15574650912997, null, null, 2.9604707775343, -80.7961505760514, 0.856007616119626, 0.58673211, 51091, True
"GO:0006355", "regulation of transcription, DNA-templated", 19.192718638702, null, null, 3.53096768157191, -30.2604782690261, 0.858898051281616, 0.74146551, 51091, True
"GO:0045893", "positive regulation of transcription, DNA-templated", 8.97733054440613, null, null, 3.20112389720738, -53.927654750669, 0.844656872407329, 0.8549874, 51091, True
"GO:0045892", "negative regulation of transcription, DNA-templated", 7.33789360619594, null, null, 3.11360915107303, -18.1083142035818, 0.853061590812457, 0.86736434, 51091, True
"GO:0045444", "fat cell differentiation", 0.570976312962858, 6.96029126880164, -3.37351028832413, 2.00860017176192, -2.98007754752103, 0.82749363590265, 0.27028283, null, False
"GO:0050728", "negative regulation of inflammatory response", 0.797105545819436, -4.78718425554445, 3.02690183197676, 2.15228834438306, -3.01939985467696, 0.952198066846242, 0.27524586, null, False
"GO:0048485", "sympathetic nervous system development", 0.118717847249703, 3.95931813715004, 0.163225670712195, 1.34242268082221, -2.74791856884173, 0.830135077323374, 0.28003099, null, False
"GO:0008584", "male gonad development", 0.774492622533778, 7.05611599457439, 0.56523966614698, 2.13987908640124, -4.336297338472, 0.776380207207632, 0.28012712, null, False
"GO:0007283", "spermatogenesis", 3.18842218327774, null, null, 2.75204844781944, -2.12255494708199, 0.818117682353033, 0.65964986, 8584, True
"GO:0006952", "defense response", 7.77319237944485, 1.47927719100486, -7.30524216935459, 3.13861843389949, -3.84785355263532, 0.947626072992671, 0.29000861, null, False
"GO:0045165", "cell fate commitment", 1.33981570467522, 7.17633418468807, -2.63903258242733, 2.37657695705651, -3.44547011180274, 0.812125903567483, 0.29568317, null, False
"GO:0007259", "receptor signaling pathway via JAK-STAT", 0.231782463677992, -1.38150366771499, -4.47795878932403, 1.6232492903979, -3.07862426517811, 0.915433349549513, 0.29704781, null, False
"GO:0009653", "anatomical structure morphogenesis", 11.9565831872915, 5.93883560881081, -0.734360219948169, 3.32551566336315, -3.68892217966664, 0.784220316129, 0.30411674, null, False
"GO:0010628", "positive regulation of gene expression", 6.2242071343773, -0.403195072825527, 5.99486576905394, 3.04218159451577, -4.24986169699383, 0.883541617251154, 0.3063284, null, False
"GO:0009612", "response to mechanical stimulus", 1.22109785742552, 2.67839206087612, -7.68202960072678, 2.33645973384853, -2.80355472439172, 0.95429354407942, 0.30884401, null, False
"GO:0001816", "cytokine production", 0.0791452314998021, 3.92207260144099, 7.16683697285562, 1.17609125905568, -2.41956043670057, 0.911010727766333, 0.31442888, null, False
"GO:0043401", "steroid hormone mediated signaling pathway", 0.401379388320425, -1.09986415987872, -6.01088659065111, 1.85733249643127, -4.9353548933109, 0.851334136297535, 0.31631497, null, False
"GO:0071773", "cellular response to BMP stimulus", 0.514444004748714, null, null, 1.96378782734556, -2.2714699895243, 0.888949160556135, 0.48977854, 43401, True
"GO:0051591", "response to cAMP", 0.531403697212957, null, null, 1.97772360528885, -2.12255494708199, 0.898115757381567, 0.53117418, 43401, True
"GO:0032526", "response to retinoic acid", 0.604895697891345, null, null, 2.03342375548695, -2.78961963806725, 0.901134969974401, 0.55331996, 43401, True
"GO:0009755", "hormone-mediated signaling pathway", 0.684040929391147, null, null, 2.08635983067475, -3.65565084960628, 0.854053239634629, 0.66990769, 43401, True
"GO:0043434", "response to peptide hormone", 2.04081632653061, null, null, 2.55870857053317, -3.41294047083603, 0.870462556357907, 0.67801633, 43401, True
"GO:1901653", "cellular response to peptide", 1.67900955396009, null, null, 2.47421626407626, -2.90068316043593, 0.863099387447434, 0.89928072, 43401, True
"GO:0001822", "kidney development", 1.57159816835321, 6.36499053573834, 0.391820411996825, 2.4456042032736, -3.8312678342789, 0.769529046649536, 0.32343421, null, False
"GO:0048839", "inner ear development", 1.04584770196167, 6.49974331550696, 1.08368672081034, 2.26951294421792, -3.07862426517811, 0.778736420615994, 0.33458386, null, False
"GO:0034097", "response to cytokine", 4.52823788795297, 0.115655564538442, -7.08763249943665, 2.90417436828416, -3.78407755709627, 0.89527335079412, 0.37418935, null, False
"GO:0007507", "heart development", 3.00751879699248, 5.9851758522711, 0.537011931552791, 2.72672720902657, -2.8960006462401, 0.727135959301464, 0.3807391, null, False
"GO:0003180", "aortic valve morphogenesis", 0.180903386285262, null, null, 1.51851393987789, -2.05424543990245, 0.778948012265692, 0.58336907, 7507, True
"GO:0003151", "outflow tract morphogenesis", 0.384419695856182, null, null, 1.83884909073726, -3.01939985467696, 0.754218729730559, 0.63187599, 7507, True
"GO:0003215", "cardiac right ventricle morphogenesis", 0.113064616428289, null, null, 1.32221929473392, -2.90068316043593, 0.777013673537299, 0.68713161, 7507, True
"GO:0001947", "heart looping", 0.373113234213353, null, null, 1.82607480270083, -2.78961963806725, 0.713539980766314, 0.76069372, 7507, True
"GO:0002062", "chondrocyte differentiation", 0.373113234213353, 7.06763453354053, -0.808772910279197, 1.82607480270083, -3.41294047083603, 0.768003282907718, 0.38168321, null, False
"GO:0030855", "epithelial cell differentiation", 2.97359941206399, null, null, 2.72181061521255, -2.80355472439172, 0.769802928235548, 0.48202843, 2062, True
"GO:0030154", "cell differentiation", 19.0570410989881, null, null, 3.5278875659527, -23.0497211587611, 0.742406135791117, 0.51134637, 2062, True
"GO:0048856", "anatomical structure development", 28.0795974899655, null, null, 3.69618158716852, -5.96236231860826, 0.779142639792731, 0.54609189, 2062, True
"GO:0006959", "humoral immune response", 1.71292893888857, 3.73383138207083, -6.86476761110912, 2.48287358360875, -3.19280395508103, 0.90690232558031, 0.393792, null, False
