TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0045597", "positive regulation of cell differentiation", 4.64695573520267, null, null, 2.91539983521227, -2.54107282932157, 0.889475496434066, 0.5908392, 45666, True
"GO:0045595", "regulation of cell differentiation", 8.37243484651478, null, null, 3.17084820364331, -5.15052737542673, 0.915811578621584, 0.63190082, 45666, True
"GO:0045665", "negative regulation of neuron differentiation", 0.390072926677596, null, null, 1.84509804001426, -2.06570289583834, 0.902456029101059, 0.82828219, 45666, True
"GO:0048469", "cell maturation", 0.85363785403358, -7.47193180733518, -1.44429671359147, 2.18184358794477, -4.84428863122968, 0.79384969355965, 0.14472642, null, False
"GO:0048666", "neuron development", 4.49431850302448, null, null, 2.90091306773767, -4.57060449819579, 0.698647664604909, 0.55500588, 48469, True
"GO:0030154", "cell differentiation", 19.0570410989881, null, null, 3.5278875659527, -21.7484652493266, 0.724887370118314, 0.55571674, 48469, True
"GO:0001764", "neuron migration", 0.667081236926904, null, null, 2.07554696139253, -2.66134232421194, 0.757548751583704, 0.61514957, 48469, True
"GO:0048663", "neuron fate commitment", 0.350500310927695, null, null, 1.79934054945358, -2.87983967610555, 0.764605078792433, 0.62243496, 48469, True
"GO:0048665", "neuron fate specification", 0.158290462999604, null, null, 1.46239799789896, -3.09789807014206, 0.77974755660985, 0.70316253, 48469, True
"GO:0030182", "neuron differentiation", 5.57973882073605, null, null, 2.99475694458763, -4.04374378230554, 0.697236321887376, 0.83333341, 48469, True
"GO:0043525", "positive regulation of neuron apoptotic process", 0.310927695177794, 1.30235805961003, -3.86981646862922, 1.7481880270062, -2.73558960460976, 0.953955057747856, 0.14481858, null, False
"GO:0060216", "definitive hemopoiesis", 0.0961049239640455, -5.51844275401219, 3.14298846594975, 1.25527250510331, -4.04374378230554, 0.762935387255356, 0.15600511, null, False
"GO:0060218", "hematopoietic stem cell differentiation", 0.090451693142631, null, null, 1.23044892137827, -2.1360742883481, 0.748873963045516, 0.47723699, 60216, True
"GO:0033173", "calcineurin-NFAT signaling cascade", 0.0678387698569733, 3.93785980774553, 5.10784846958454, 1.11394335230684, -2.1360742883481, 0.94183777361417, 0.16038306, null, False
"GO:0048384", "retinoic acid receptor signaling pathway", 0.0961049239640455, 3.49029708170488, 4.07245145931624, 1.25527250510331, -6.68724327430035, 0.940193158281436, 0.1651197, null, False
"GO:0045540", "regulation of cholesterol biosynthetic process", 0.10175815478546, -3.21508002556587, -6.97895691900106, 1.27875360095283, -2.65445244769857, 0.937429086586297, 0.17082059, null, False
"GO:0007259", "receptor signaling pathway via JAK-STAT", 0.231782463677992, 2.06049532300806, 5.24885812854482, 1.6232492903979, -3.12765380864513, 0.922054995740661, 0.17843958, null, False
"GO:0048589", "developmental growth", 1.97863078749505, -5.14520111711031, -2.09843721052921, 2.54530711646582, -2.33586524308627, 0.833600333194857, 0.18407174, null, False
"GO:0043401", "steroid hormone mediated signaling pathway", 0.401379388320425, 1.2204955228011, 6.6399744690318, 1.85733249643127, -7.76333086630347, 0.881873139843794, 0.18789349, null, False
"GO:0071773", "cellular response to BMP stimulus", 0.514444004748714, null, null, 1.96378782734556, -2.33586524308627, 0.912709752810765, 0.48977854, 43401, True
"GO:0032526", "response to retinoic acid", 0.604895697891345, null, null, 2.03342375548695, -4.71639647549958, 0.921880294783933, 0.55331996, 43401, True
"GO:0043434", "response to peptide hormone", 2.04081632653061, null, null, 2.55870857053317, -2.70908918593328, 0.908927265237903, 0.63960359, 43401, True
"GO:0009952", "anterior/posterior pattern specification", 1.11368647181864, -4.67583922829063, 0.0885885743743052, 2.29666519026153, -2.50994008089827, 0.781401052124203, 0.19727654, null, False
"GO:0009954", "proximal/distal pattern formation", 0.180903386285262, null, null, 1.51851393987789, -2.22301077487853, 0.813625479351047, 0.73431229, 9952, True
"GO:0048839", "inner ear development", 1.04584770196167, -5.73112948705829, 1.34072414519252, 2.26951294421792, -4.04374378230554, 0.742543286495742, 0.25333796, null, False
"GO:0001654", "eye development", 2.02950986488778, null, null, 2.55630250076729, -3.01654287706362, 0.729516293081778, 0.79894759, 48839, True
"GO:0042472", "inner ear morphogenesis", 0.537056928034372, null, null, 1.98227123303957, -2.46582480132611, 0.692399113315752, 0.89524528, 48839, True
"GO:0051091", "positive regulation of DNA-binding transcription factor activity", 1.46418678274634, -1.82881955536531, -6.7784722022739, 2.41497334797082, -4.66685676620702, 0.899400896062099, 0.25983244, null, False
"GO:0006357", "regulation of transcription by RNA polymerase II", 14.2800610548929, null, null, 3.40260524191991, -242.258773929482, 0.860956839706898, 0.43234963, 51091, True
"GO:0045944", "positive regulation of transcription by RNA polymerase II", 6.57470744530499, null, null, 3.06595298031387, -126.616860242229, 0.844735826157157, 0.57145089, 51091, True
"GO:0000122", "negative regulation of transcription by RNA polymerase II", 5.15574650912997, null, null, 2.9604707775343, -67.6602411059962, 0.850293861911448, 0.58673211, 51091, True
"GO:0006355", "regulation of transcription, DNA-templated", 19.192718638702, null, null, 3.53096768157191, -28.8247301006154, 0.854190725504024, 0.74146551, 51091, True
"GO:0045893", "positive regulation of transcription, DNA-templated", 8.97733054440613, null, null, 3.20112389720738, -50.3743181628165, 0.84185118531322, 0.8549874, 51091, True
"GO:0045892", "negative regulation of transcription, DNA-templated", 7.33789360619594, null, null, 3.11360915107303, -12.9906684997703, 0.847134453775885, 0.86736434, 51091, True
"GO:0045444", "fat cell differentiation", 0.570976312962858, -7.21483610800852, -2.64569380928974, 2.00860017176192, -3.78587204073242, 0.816243429989926, 0.27028283, null, False
"GO:0007596", "blood coagulation", 0.961049239640454, -2.55456940790572, 4.9088509814733, 2.23299611039215, -2.35803591629257, 0.832126447725844, 0.27168496, null, False
"GO:0031018", "endocrine pancreas development", 0.209169540392334, -7.17569595005324, 2.35862380451701, 1.57978359661681, -2.45293698908774, 0.784235937365099, 0.27169955, null, False
"GO:0021983", "pituitary gland development", 0.243088925320821, null, null, 1.64345267648619, -2.29519223442516, 0.767573094198646, 0.81655248, 31018, True
"GO:0010629", "negative regulation of gene expression", 4.90135112216632, -0.12956845214862, -6.62156772819733, 2.93851972517649, -2.40046979826198, 0.886888685893505, 0.28199214, null, False
"GO:0002062", "chondrocyte differentiation", 0.373113234213353, -7.09727121441023, 0.128229589140119, 1.82607480270083, -3.51706674209978, 0.744042339516607, 0.28718931, null, False
"GO:0030855", "epithelial cell differentiation", 2.97359941206399, null, null, 2.72181061521255, -2.13213006293743, 0.754037143698739, 0.48202843, 2062, True
"GO:0048704", "embryonic skeletal system morphogenesis", 0.531403697212957, null, null, 1.97772360528885, -2.61940193933131, 0.699518537601679, 0.6506015, 2062, True
"GO:0001947", "heart looping", 0.373113234213353, null, null, 1.82607480270083, -2.23472214417915, 0.689632393107011, 0.74815819, 2062, True
"GO:0048701", "embryonic cranial skeleton morphogenesis", 0.260048617785064, null, null, 1.67209785793572, -2.20879902469015, 0.716848242044923, 0.88490575, 2062, True
"GO:0031016", "pancreas development", 0.390072926677596, -7.36368670079292, 1.59801408726139, 1.84509804001426, -2.00416214390985, 0.784397613023139, 0.28845241, null, False
"GO:0045165", "cell fate commitment", 1.33981570467522, -6.92718748764538, -2.05380219529348, 2.37657695705651, -3.58855719952714, 0.799770252559337, 0.29568317, null, False
"GO:0048856", "anatomical structure development", 28.0795974899655, -6.10530411204287, -1.06458770394644, 3.69618158716852, -7.2650393877405, 0.763714996298583, 0.30789796, null, False
"GO:0009653", "anatomical structure morphogenesis", 11.9565831872915, null, null, 3.32551566336315, -4.55391801117712, 0.768779066731298, 0.47108832, 48856, True
"GO:0008584", "male gonad development", 0.774492622533778, -6.43101327649557, 1.68867126588577, 2.13987908640124, -3.20374997016799, 0.761540990205956, 0.3094524, null, False
"GO:0001892", "embryonic placenta development", 0.469218158177398, null, null, 1.92427928606188, -2.33586524308627, 0.713055342483025, 0.71742253, 8584, True
"GO:0001816", "cytokine production", 0.0791452314998021, 1.95041456262468, -0.444166460039054, 1.17609125905568, -2.45293698908774, 0.897178667161586, 0.31442888, null, False
"GO:0060337", "type I interferon signaling pathway", 0.107411385606874, -0.567152467429817, 6.46673501617531, 1.30102999566398, -5.15052737542673, 0.840066584636505, 0.31631497, null, False
"GO:0060333", "interferon-gamma-mediated signaling pathway", 0.0621855390355588, null, null, 1.07918124604762, -2.73558960460976, 0.846400777232282, 0.53915295, 60337, True
"GO:0070102", "interleukin-6-mediated signaling pathway", 0.0791452314998021, null, null, 1.17609125905568, -2.22301077487853, 0.890457693079132, 0.54845501, 60337, True
"GO:0019221", "cytokine-mediated signaling pathway", 2.00124371078071, null, null, 2.55022835305509, -3.83682417882791, 0.862010558971434, 0.57807685, 60337, True
"GO:0010628", "positive regulation of gene expression", 6.2242071343773, -0.286397380423248, -5.8010536153215, 3.04218159451577, -5.07228195553578, 0.883579760020407, 0.3319909, null, False
"GO:0048568", "embryonic organ development", 2.43654248402962, -5.88082422474375, 0.675176511915017, 2.63548374681491, -2.78593514861726, 0.69472239631299, 0.35231339, null, False
"GO:0009887", "animal organ morphogenesis", 5.31969020295099, null, null, 2.97405090279288, -2.50255721702436, 0.706802291550475, 0.43851055, 48568, True
"GO:0035162", "embryonic hemopoiesis", 0.124371078071118, null, null, 1.36172783601759, -2.56668053013245, 0.707323597589183, 0.52663981, 48568, True
"GO:0035115", "embryonic forelimb morphogenesis", 0.175250155463848, null, null, 1.50514997831991, -2.29519223442516, 0.773785612799195, 0.5445906, 48568, True
"GO:0030099", "myeloid cell differentiation", 1.25501724235401, null, null, 2.34830486304816, -2.56668053013245, 0.686404481049664, 0.60176369, 48568, True
"GO:0030218", "erythrocyte differentiation", 0.486177850641642, null, null, 1.93951925261862, -2.79167743809896, 0.676656983332353, 0.6863016, 48568, True
"GO:0043011", "myeloid dendritic cell differentiation", 0.113064616428289, null, null, 1.32221929473392, -2.45293698908774, 0.741331261022265, 0.71389032, 48568, True
"GO:0001701", "in utero embryonic development", 2.05777601899486, null, null, 2.56229286445647, -2.34114027774737, 0.724875958769004, 0.72113623, 48568, True
"GO:1902036", "regulation of hematopoietic stem cell differentiation", 0.0791452314998021, 4.08006248230378, -4.07241414835948, 1.17609125905568, -2.46582480132611, 0.938802356070263, 0.36620455, null, False
"GO:0001822", "kidney development", 1.57159816835321, -6.34428104377133, 0.972300944327718, 2.4456042032736, -2.77573791811154, 0.753306868794772, 0.37055069, null, False
"GO:0034097", "response to cytokine", 4.52823788795297, -0.363464588554016, 7.537053865456, 2.90417436828416, -3.9067102422627, 0.915820320264125, 0.37418935, null, False
"GO:0006952", "defense response", 7.77319237944485, -1.96013338586888, 7.26853487826615, 3.13861843389949, -4.87751417979419, 0.947938095028916, 0.37828181, null, False
"GO:0035914", "skeletal muscle cell differentiation", 0.271355079427893, -7.51588977215889, 0.310603770345006, 1.69019608002851, -3.27547869286862, 0.749937702402339, 0.38168321, null, False
"GO:0051145", "smooth muscle cell differentiation", 0.20351630957092, null, null, 1.56820172406699, -2.1360742883481, 0.805667305173765, 0.58340864, 35914, True
"GO:0007517", "muscle organ development", 1.58855786081746, null, null, 2.45024910831936, -2.30388919362349, 0.735015888973254, 0.70267126, 35914, True
"GO:0006959", "humoral immune response", 1.71292893888857, -3.59266747110885, 7.50047649068533, 2.48287358360875, -3.25608280116447, 0.908760495856014, 0.393792, null, False
