TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0032526", "response to retinoic acid", 0.604895697891345, null, null, 2.03342375548695, -3.70309316005958, 0.881373881651131, 0.49543147, 19221, True
"GO:0007179", "transforming growth factor beta receptor signaling pathway", 0.520097235570128, null, null, 1.96848294855394, -2.89370402245696, 0.80372454510569, 0.52287719, 19221, True
"GO:0071300", "cellular response to retinoic acid", 0.373113234213353, null, null, 1.82607480270083, -2.44777356707894, 0.86608077896954, 0.54954329, 19221, True
"GO:0060333", "interferon-gamma-mediated signaling pathway", 0.0621855390355588, null, null, 1.07918124604762, -3.01191582878842, 0.803854905796884, 0.55010284, 19221, True
"GO:0070102", "interleukin-6-mediated signaling pathway", 0.0791452314998021, null, null, 1.17609125905568, -3.92771028741219, 0.84074564641078, 0.56210532, 19221, True
"GO:0060337", "type I interferon signaling pathway", 0.107411385606874, null, null, 1.30102999566398, -3.01191582878842, 0.795853837819006, 0.57807685, 19221, True
"GO:0051591", "response to cAMP", 0.531403697212957, null, null, 1.97772360528885, -2.26480510753177, 0.883408274444969, 0.60118808, 19221, True
"GO:0043401", "steroid hormone mediated signaling pathway", 0.401379388320425, null, null, 1.85733249643127, -2.85155207285958, 0.816672226433742, 0.63960359, 19221, True
"GO:0009755", "hormone-mediated signaling pathway", 0.684040929391147, null, null, 2.08635983067475, -3.65557172585527, 0.824042826365152, 0.67801633, 19221, True
"GO:0060395", "SMAD protein signal transduction", 0.344847080106281, null, null, 1.79239168949825, -2.87878940655259, 0.853543595864179, 0.83208748, 19221, True
"GO:0030509", "BMP signaling pathway", 0.423992311606083, null, null, 1.88081359228079, -2.32690453119387, 0.807016392531174, 0.84812173, 19221, True
"GO:0030111", "regulation of Wnt signaling pathway", 1.79207417038838, 5.69981558888842, 1.37392675293162, 2.50242711998443, -4.03707859481342, 0.952906601876585, 0.04423021, null, False
"GO:0008285", "negative regulation of cell population proliferation", 3.92334219006162, 5.18145624550227, -0.936818835980058, 2.84198480459011, -5.75233211580751, 0.909591027302638, 0.04907766, null, False
"GO:0050680", "negative regulation of epithelial cell proliferation", 0.717960314319634, null, null, 2.10720996964787, -2.10167186106838, 0.923864773954077, 0.52858121, 8285, True
"GO:0042127", "regulation of cell population proliferation", 9.24868562383402, 4.02411406943917, 4.33096268311277, 3.21404867941194, -5.32052985884694, 0.948287250168556, 0.06244746, null, False
"GO:0009612", "response to mechanical stimulus", 1.22109785742552, -5.77566388486123, 5.51641786679507, 2.33645973384853, -2.6569325510219, 0.945155060220032, 0.10487393, null, False
"GO:0001503", "ossification", 1.49810616767483, -7.67806528661733, 2.0167919857992, 2.42488163663107, -3.55903488932457, 0.940020073868883, 0.12000157, null, False
"GO:0045648", "positive regulation of erythrocyte differentiation", 0.180903386285262, 4.6404084676041, -4.28758205726521, 1.51851393987789, -5.32052985884694, 0.853641728020914, 0.12941109, null, False
"GO:0045666", "positive regulation of neuron differentiation", 0.514444004748714, null, null, 1.96378782734556, -4.24833325996998, 0.849023415241563, 0.50520414, 45648, True
"GO:0010718", "positive regulation of epithelial to mesenchymal transition", 0.277008310249307, null, null, 1.69897000433602, -3.49121485959743, 0.848622002924027, 0.52449485, 45648, True
"GO:0045669", "positive regulation of osteoblast differentiation", 0.344847080106281, null, null, 1.79239168949825, -2.39839065470772, 0.854209809010812, 0.53499723, 45648, True
"GO:0051149", "positive regulation of muscle cell differentiation", 0.35615354174911, null, null, 1.80617997398389, -3.38340727981483, 0.853804203907178, 0.53657959, 45648, True
"GO:0045597", "positive regulation of cell differentiation", 4.64695573520267, null, null, 2.91539983521227, -2.10167186106838, 0.82278303707787, 0.5908392, 45648, True
"GO:0045595", "regulation of cell differentiation", 8.37243484651478, null, null, 3.17084820364331, -4.43887253775939, 0.865278252428241, 0.63190082, 45648, True
"GO:0006952", "defense response", 7.77319237944485, -4.03055207361096, 6.03978523854489, 3.13861843389949, -3.78111854083134, 0.932533771890645, 0.13489522, null, False
"GO:0007565", "female pregnancy", 1.00627508621177, -6.83549143089857, 2.65009094211631, 2.25285303097989, -2.06238132648129, 0.942293519544022, 0.14298321, null, False
"GO:0007517", "muscle organ development", 1.58855786081746, -6.94938167234532, -1.62574483374925, 2.45024910831936, -5.1659162370643, 0.851480260301893, 0.1533473, null, False
"GO:0035914", "skeletal muscle cell differentiation", 0.271355079427893, null, null, 1.69019608002851, -3.86150737184276, 0.849077302662376, 0.70267126, 7517, True
"GO:0043065", "positive regulation of apoptotic process", 2.8209621798858, 2.97637470042979, -4.76960044222979, 2.69897000433602, -2.18795140980137, 0.912068975397158, 0.16639694, null, False
"GO:0045540", "regulation of cholesterol biosynthetic process", 0.10175815478546, -1.73689898892005, -8.39578913188451, 1.27875360095283, -3.61418555790419, 0.927478490097484, 0.17082059, null, False
"GO:0033173", "calcineurin-NFAT signaling cascade", 0.0678387698569733, 2.05626242621857, 5.2590948292194, 1.11394335230684, -3.57167243835348, 0.911977769181996, 0.17376106, null, False
"GO:0048384", "retinoic acid receptor signaling pathway", 0.0961049239640455, 1.21644080334336, 5.88247338041513, 1.25527250510331, -4.03707859481342, 0.91357320297051, 0.17933457, null, False
"GO:1900740", "positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway", 0.0226129232856578, 1.80111544678556, -1.83140608505488, 0.698970004336019, -2.58761477977028, 0.920320915011514, 0.18973926, null, False
"GO:0043967", "histone H4 acetylation", 0.30527446435638, 2.39435063532532, 1.96756861734921, 1.74036268949424, -2.10167186106838, 0.979492330998946, 0.19097266, null, False
"GO:0048589", "developmental growth", 1.97863078749505, -6.59173009341067, -5.04034864378532, 2.54530711646582, -2.94129861363025, 0.905585943343159, 0.19824666, null, False
"GO:0048469", "cell maturation", 0.85363785403358, -5.86240039778478, -3.95450905031439, 2.18184358794477, -4.24833325996998, 0.875435454428849, 0.20514368, null, False
"GO:0000083", "regulation of transcription involved in G1/S transition of mitotic cell cycle", 0.113064616428289, -0.507766887189164, -7.96516779553314, 1.32221929473392, -2.26480510753177, 0.899567637351558, 0.20795716, null, False
"GO:0006977", "DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest", 0.107411385606874, null, null, 1.30102999566398, -2.24077214560327, 0.866460278038725, 0.50786529, 83, True
"GO:0001701", "in utero embryonic development", 2.05777601899486, -6.35398105791687, -0.886980784411586, 2.56229286445647, -3.60396040169796, 0.852273730753945, 0.25603721, null, False
"GO:0048701", "embryonic cranial skeleton morphogenesis", 0.260048617785064, null, null, 1.67209785793572, -2.26480510753177, 0.846618919425035, 0.6632661, 1701, True
"GO:0001756", "somitogenesis", 0.333540618463452, null, null, 1.77815125038364, -3.06275635846222, 0.854146767951268, 0.68048623, 1701, True
"GO:0042472", "inner ear morphogenesis", 0.537056928034372, null, null, 1.98227123303957, -2.06238132648129, 0.848989621178796, 0.72470521, 1701, True
"GO:0032753", "positive regulation of interleukin-4 production", 0.141330770535361, 2.57326701876256, -6.59155441793886, 1.41497334797082, -2.75479183573762, 0.884728759861515, 0.25690933, null, False
"GO:0051091", "positive regulation of DNA-binding transcription factor activity", 1.46418678274634, 0.0585422720646752, -7.69133865498713, 2.41497334797082, -4.03707859481342, 0.884449285770393, 0.25983244, null, False
"GO:0006357", "regulation of transcription by RNA polymerase II", 14.2800610548929, null, null, 3.40260524191991, -72.976523051571, 0.8426604093701, 0.43234963, 51091, True
"GO:0045944", "positive regulation of transcription by RNA polymerase II", 6.57470744530499, null, null, 3.06595298031387, -67.3459037236083, 0.809437471488374, 0.57145089, 51091, True
"GO:0000122", "negative regulation of transcription by RNA polymerase II", 5.15574650912997, null, null, 2.9604707775343, -32.2261364487019, 0.820472004188178, 0.58673211, 51091, True
"GO:0006355", "regulation of transcription, DNA-templated", 19.192718638702, null, null, 3.53096768157191, -12.5150643102621, 0.835349504690033, 0.74146551, 51091, True
"GO:0045893", "positive regulation of transcription, DNA-templated", 8.97733054440613, null, null, 3.20112389720738, -31.310635150138, 0.805208297097904, 0.8549874, 51091, True
"GO:0045892", "negative regulation of transcription, DNA-templated", 7.33789360619594, null, null, 3.11360915107303, -8.3410270896254, 0.816050806453264, 0.86736434, 51091, True
"GO:0060218", "hematopoietic stem cell differentiation", 0.090451693142631, -5.27784580673961, -0.858822556480196, 1.23044892137827, -3.57167243835348, 0.839496100191472, 0.26145749, null, False
"GO:0060216", "definitive hemopoiesis", 0.0961049239640455, null, null, 1.25527250510331, -3.42252051861688, 0.851582091216975, 0.47723699, 60218, True
"GO:0043011", "myeloid dendritic cell differentiation", 0.113064616428289, null, null, 1.32221929473392, -3.04677628763615, 0.830561614460096, 0.48499179, 60218, True
"GO:0030220", "platelet formation", 0.0961049239640455, null, null, 1.25527250510331, -3.04677628763615, 0.821334691551929, 0.62961462, 60218, True
"GO:0030218", "erythrocyte differentiation", 0.486177850641642, null, null, 1.93951925261862, -2.6569325510219, 0.769965671172158, 0.71389032, 60218, True
"GO:0045444", "fat cell differentiation", 0.570976312962858, -4.84970429735752, -4.48578920465567, 2.00860017176192, -3.21222026443303, 0.887841817377517, 0.27028283, null, False
"GO:0043536", "positive regulation of blood vessel endothelial cell migration", 0.30527446435638, 3.84813861511149, -5.38875788788875, 1.74036268949424, -2.10167186106838, 0.912629773705059, 0.27325139, null, False
"GO:0001764", "neuron migration", 0.667081236926904, -5.42156401781405, -2.34345905312819, 2.07554696139253, -3.32981286716531, 0.855765061403894, 0.27458493, null, False
"GO:0030182", "neuron differentiation", 5.57973882073605, null, null, 2.99475694458763, -2.17166367048354, 0.823965281853299, 0.63200283, 1764, True
"GO:0050728", "negative regulation of inflammatory response", 0.797105545819436, 5.44889749651121, 0.0881184354859038, 2.15228834438306, -2.83649937652349, 0.930594430745744, 0.27524586, null, False
"GO:0001649", "osteoblast differentiation", 0.717960314319634, -4.64364623181286, -2.97646501944558, 2.10720996964787, -3.65557172585527, 0.877626164456316, 0.27666563, null, False
"GO:0010629", "negative regulation of gene expression", 4.90135112216632, 1.26067092088549, -5.74840545943514, 2.93851972517649, -2.71362962466191, 0.858958423380048, 0.28199214, null, False
"GO:0045165", "cell fate commitment", 1.33981570467522, -5.20582306368821, -3.94805858710732, 2.37657695705651, -3.92771028741219, 0.87793429885137, 0.29568317, null, False
"GO:0030154", "cell differentiation", 19.0570410989881, null, null, 3.5278875659527, -14.4628969433797, 0.834902292387477, 0.4430648, 45165, True
"GO:0002062", "chondrocyte differentiation", 0.373113234213353, -6.7480044789119, -2.64684576104187, 1.82607480270083, -3.06275635846222, 0.846196065798226, 0.29952261, null, False
"GO:0009653", "anatomical structure morphogenesis", 11.9565831872915, -6.69620855903665, -3.66521374041416, 3.32551566336315, -3.32330880563235, 0.871045176056746, 0.30411674, null, False
"GO:0001816", "cytokine production", 0.0791452314998021, -0.850367475071547, 2.12862112478996, 1.17609125905568, -4.13468321692991, 0.936738817021688, 0.31442888, null, False
"GO:0006959", "humoral immune response", 1.71292893888857, -4.97384619183221, 4.17131886884622, 2.48287358360875, -3.46016727297942, 0.905348215052372, 0.31652743, null, False
"GO:0010628", "positive regulation of gene expression", 6.2242071343773, 1.53181615419303, -6.62868760434417, 3.04218159451577, -4.03707859481342, 0.851258169394294, 0.3319909, null, False
"GO:0021983", "pituitary gland development", 0.243088925320821, -7.51681335615748, -1.03722231456125, 1.64345267648619, -3.31031290015845, 0.876386265187958, 0.33474883, null, False
"GO:1902036", "regulation of hematopoietic stem cell differentiation", 0.0791452314998021, 5.81471297919804, -3.03301614857073, 1.17609125905568, -4.71944502952499, 0.899525337388854, 0.33776283, null, False
"GO:0071277", "cellular response to calcium ion", 0.474871388998813, -1.69478395928277, 6.35236306111946, 1.92941892571429, -2.35643792521885, 0.896258525264647, 0.35941783, null, False
"GO:0045599", "negative regulation of fat cell differentiation", 0.277008310249307, 5.34183395188904, -2.36504677867187, 1.69897000433602, -2.5501445620873, 0.850034213916484, 0.37243525, null, False
"GO:0016525", "negative regulation of angiogenesis", 0.565323082141444, null, null, 2.00432137378264, -2.24077214560327, 0.857883039287325, 0.51954086, 45599, True
"GO:0045600", "positive regulation of fat cell differentiation", 0.361806772570524, null, null, 1.81291335664286, -2.51518095433795, 0.844413282863621, 0.8487759, 45599, True
"GO:0007507", "heart development", 3.00751879699248, -6.49336641825531, -1.75075438778544, 2.72672720902657, -3.76333216171369, 0.850131489100794, 0.38127356, null, False
"GO:0007259", "receptor signaling pathway via JAK-STAT", 0.231782463677992, 0.120726287104632, 5.86906815719606, 1.6232492903979, -3.38340727981483, 0.877158452422985, 0.38411703, null, False
"GO:0001657", "ureteric bud development", 0.440952004070326, -7.62111679386994, -2.03478461896543, 1.89762709129044, -2.36567933264568, 0.864346667354451, 0.3985066, null, False
